,loteria,concurso,data,local,dezenasOrdemSorteio,dezenas,trevos,timeCoracao,mesSorte,premiacoes,estadosPremiados,observacao,acumulou,proximoConcurso,dataProximoConcurso,localGanhadores,valorArrecadado,valorAcumuladoConcurso_0_5,valorAcumuladoConcursoEspecial,valorAcumuladoProximoConcurso,valorEstimadoProximoConcurso
7279,megasena,2234.0,15/02/2020," em SÃO PAULO, SP","['47', '29', '42', '04', '27', '21']","['04', '21', '27', '29', '42', '47']",[],,,"[{'descricao': '6 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos', 'faixa': 2, 'ganhadores': 216, 'valorPremio': 36114.36}, {'descricao': '4 acertos', 'faixa': 3, 'ganhadores': 13800, 'valorPremio': 807.52}]",[],,1.0,2235.0,19/02/2020,[],135298489.5,153469457.33,13462233.27,153469457.33,170000000.0
7281,megasena,1643.0,11/10/2014,"Caminhão da Sorte em CONSELHEIRO PENA, MG","['19', '20', '16', '60', '28', '37']","['16', '19', '20', '28', '37', '60']",[],,,"[{'descricao': '6 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos', 'faixa': 2, 'ganhadores': 60, 'valorPremio': 45113.02}, {'descricao': '4 acertos', 'faixa': 3, 'ganhadores': 5152, 'valorPremio': 750.54}]",[],,1.0,1644.0,15/10/2014,[],46233842.5,11603929.55,61070402.39,12698523.41,18500000.0
7288,megasena,1370.0,10/03/2012,"Caminhão da Sorte em TIETÊ, SP","['02', '27', '59', '49', '04', '05']","['02', '04', '05', '27', '49', '59']",[],,,"[{'descricao': '6 acertos', 'faixa': 1, 'ganhadores': 2, 'valorPremio': 7499281.75}, {'descricao': '5 acertos', 'faixa': 2, 'ganhadores': 115, 'valorPremio': 18434.86}, {'descricao': '4 acertos', 'faixa': 3, 'ganhadores': 9979, 'valorPremio': 303.49}]",[],,0.0,1371.0,14/03/2012,"[{'ganhadores': 2, 'municipio': 'SALVADOR', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'BA'}]",36211332.0,2454747.13,9427728.06,0.0,2000000.0
7289,megasena,2791.0,29/10/2024,"ESPAÇO DA SORTE em SÃO PAULO, SP","['37', '03', '25', '11', '02', '43']","['02', '03', '11', '25', '37', '43']",[],,-,"[{'descricao': '6 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos', 'faixa': 2, 'ganhadores': 127, 'valorPremio': 40720.36}, {'descricao': '4 acertos', 'faixa': 3, 'ganhadores': 9900, 'valorPremio': 746.24}]",[],,1.0,2792.0,01/11/2024,[],89696315.0,11787728.09,113362303.3,94872404.79,105000000.0
7296,megasena,735.0,04/02/2006,"Caminhão da Sorte em General Carneiro, PR","['40', '42', '15', '52', '38', '09']","['09', '15', '38', '40', '42', '52']",[],,-,"[{'descricao': '6 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos', 'faixa': 2, 'ganhadores': 33, 'valorPremio': 27163.91}, {'descricao': '4 acertos', 'faixa': 3, 'ganhadores': 3043, 'valorPremio': 293.47}]",[],"ACUMULOU!!! Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 08/02/2006: R$9.000.000,00.",1.0,736.0,08/02/2006,[],0.0,1120511.35,0.0,7826853.28,0.0
7297,megasena,483.0,26/07/2003,"Caminhão da Sorte em Cianorte, PR","['16', '23', '35', '18', '44', '59']","['16', '18', '23', '35', '44', '59']",[],,,"[{'descricao': '6 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos', 'faixa': 2, 'ganhadores': 90, 'valorPremio': 9761.25}, {'descricao': '4 acertos', 'faixa': 3, 'ganhadores': 6279, 'valorPremio': 139.38}]",[],"Estimativa de prêmio (SENA) próximo concurso: R$2.700.000,00.",1.0,484.0,30/07/2003,[],0.0,4058639.31,0.0,1786227.43,0.0
7299,megasena,355.0,2002-04-20,"Caminhão da Sorte em Jales, SP","['02', '37', '22', '60', '14', '23']","['02', '14', '22', '23', '37', '60']",[],,,"[{'descricao': '6 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos', 'faixa': 2, 'ganhadores': 50, 'valorPremio': 14412.47}, {'descricao': '4 acertos', 'faixa': 3, 'ganhadores': 4711, 'valorPremio': 152.39}]",[],"Estimativa de prêmio (SENA) próximo concurso: R$1.400.000,00.",1.0,356.0,24/04/2002,[],0.0,6092806.68,0.0,864747.94,0.0
7304,megasena,2785.0,11/10/2024,"ESPAÇO DA SORTE em SÃO PAULO, SP","['50', '48', '57', '20', '27', '59']","['20', '27', '48', '50', '57', '59']",[],,,"[{'descricao': '6 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos', 'faixa': 2, 'ganhadores': 39, 'valorPremio': 86257.83}, {'descricao': '4 acertos', 'faixa': 3, 'ganhadores': 3176, 'valorPremio': 1513.15}]",[],,1.0,2786.0,16/10/2024,[],58347520.0,3895222.09,106689379.22,26693577.35,35000000.0
7306,megasena,1483.0,06/04/2013,"Caminhão da Sorte em VASSOURAS, RJ","['55', '53', '01', '35', '56', '39']","['01', '35', '39', '53', '55', '56']",[],,,"[{'descricao': '6 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos', 'faixa': 2, 'ganhadores': 53, 'valorPremio': 38750.7}, {'descricao': '4 acertos', 'faixa': 3, 'ganhadores': 4817, 'valorPremio': 609.08}]",[],,1.0,1484.0,10/04/2013,[],35080218.0,9238138.87,14918936.18,9191551.17,13000000.0
7315,megasena,1450.0,12/12/2012,"Caminhão da Sorte em CARMO DO RIO CLARO, MG","['27', '45', '44', '26', '38', '31']","['26', '27', '31', '38', '44', '45']",[],nan,,"[{'descricao': '6 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos', 'faixa': 2, 'ganhadores': 88, 'valorPremio': 30888.14}, {'descricao': '4 acertos', 'faixa': 3, 'ganhadores': 7146, 'valorPremio': 543.39}]",,,1.0,1451.0,15/12/2012,[],46428132.0,3147338.63,53402829.63,27343313.77,33000000.0
7322,megasena,222.0,03/06/2000,"Caminhão da Sorte em OURINHOS, SP","['05', '48', '30', '55', '52', '19']","['05', '19', '30', '48', '52', '55']",[],,,"[{'descricao': '6 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos', 'faixa': 2, 'ganhadores': 55, 'valorPremio': 15243.16}, {'descricao': '4 acertos', 'faixa': 3, 'ganhadores': 4462, 'valorPremio': 187.18}]",[],"Previsão prêmio próximo concurso R$3.000.000,00.",1.0,223.0,,[],0.0,2490478.23,0.0,1862509.6,0.0
7327,megasena,1477.0,16/03/2013,"Caminhão da Sorte em URUAÇU, GO","['50', '59', '56', '46', '03', '04']","['03', '04', '46', '50', '56', '59']",,,,"[{'descricao': '6 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos', 'faixa': 2, 'ganhadores': 58, 'valorPremio': 33527.4}, {'descricao': '4 acertos', 'faixa': 3, 'ganhadores': 4036, 'valorPremio': 688.3}]",[],,1.0,1478.0,20/03/2013,[],33215034.0,6591761.07,11663197.09,6340706.88,10000000.0
7329,megasena,2858.0,03/05/2025,"ESPAÇO DA SORTE em SÃO PAULO, SP","['08', '52', '48', '28', '18', '27']","['08', '18', '27', '28', '48', '52']",[],null,,"[{'descricao': '6 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos', 'faixa': 2, 'ganhadores': 78, 'valorPremio': 42013.9}, {'descricao': '4 acertos', 'faixa': 3, 'ganhadores': 5555, 'valorPremio': 842.76}]",[],,1.0,2859.0,06/05/2025,[],56267935.0,11604034.92,38088990.71,12844483.43,20000000.0
7332,megasena,673.0,15/06/2005,"Caminhão da Sorte em Caruaru, PE","['06', '40', '37', '11', '20', '34']","['06', '11', '20', '34', '37', '40']",,,,"[{'descricao': '6 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos', 'faixa': 2, 'ganhadores': 72, 'valorPremio': 17523.73}, {'descricao': '4 acertos', 'faixa': 3, 'ganhadores': 4792, 'valorPremio': 262.3}]",[],"ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso, a ser realizado em 18/06/2005: R$20.000.000,00.",1.0,674.0,18/06/2005,[],0.0,5899473.72,0.0,17241869.86,0.0
7338,megasena,1533.0,25/09/2013,"Auditório em OSASCO, SP","['29', '21', '47', '57', '13', '34']","['13', '21', '29', '34', '47', '57']",[],,,"[{'descricao': '6 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos', 'faixa': 2, 'ganhadores': 89, 'valorPremio': 15085.8}, {'descricao': '4 acertos', 'faixa': 3, 'ganhadores': 5659, 'valorPremio': 338.93}]",[],Sorteio realizado em Estúdio de TV.,1.0,1534.0,28/09/2013,[],22933224.0,7754715.91,42972747.62,2473276.87,5200000.0
7342,megasena,2428.0,13/11/2021,"ESPAÇO LOTERIAS CAIXA em SÃO PAULO, SP","['25', '03', '28', '29', '09', '39']","['03', '09', '25', '28', '29', '39']",,,,"[{'descricao': '6 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos', 'faixa': 2, 'ganhadores': 50, 'valorPremio': 39761.94}, {'descricao': '4 acertos', 'faixa': 3, 'ganhadores': 4168, 'valorPremio': 681.41}]",[],,1.0,2429.0,17/11/2021,[],34482343.5,23551853.89,72254066.41,3662283.5,8000000.0
7345,megasena,1710.0,03/06/2015,"ESTÚDIO DE TV em OSASCO, SP","['59', '56', '07', '28', '21', '58']","['07', '21', '28', '56', '58', '59']",[],,null,"[{'descricao': '6 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos', 'faixa': 2, 'ganhadores': 90, 'valorPremio': 39936.87}, {'descricao': '4 acertos', 'faixa': 3, 'ganhadores': 6845, 'valorPremio': 750.14}]",[],,1.0,1711.0,06/06/2015,[],61393629.5,4161841.82,28932965.69,34105096.25,42000000.0
7350,megasena,180.0,14/08/1999, em ,"['39', '06', '29', '60', '51', '23']","['06', '23', '29', '39', '51', '60']",[],--,,"[{'descricao': '6 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos', 'faixa': 2, 'ganhadores': 111, 'valorPremio': 15907.98}, {'descricao': '4 acertos', 'faixa': 3, 'ganhadores': 6978, 'valorPremio': 252.09}]",[],A MEGA SENA Acumulou - prêmio previsto superior a 14 Milhões.,1.0,181.0,,[],0.0,1412628.6,0.0,12143009.93,0.0
7353,megasena,794.0,30/08/2006,"Caminhão da Sorte em TAGUATINGA, DF","['56', '47', '55', '38', '42', '03']","['03', '38', '42', '47', '55', '56']",[],,,"[{'descricao': '6 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos', 'faixa': 2, 'ganhadores': 15, 'valorPremio': 37006.71}, {'descricao': '4 acertos', 'faixa': 3, 'ganhadores': 1730, 'valorPremio': 319.66}]",[],"ACUMULOU!!! Estimativa de prêmio (SENA) para o próximo concurso, a ser realizado em 02/09/2006: R$9.000.000,00.",1.0,795.0,02/09/2006,[],0.0,7393144.45,0.0,7393144.45,0.0
7358,megasena,2192.0,26/09/2019,"Espaço Loterias Caixa em SÃO PAULO, SP","['57', '53', '07', '59', '16', '37']","['07', '16', '37', '53', '57', '59']",[],nan,,"[{'descricao': '6 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos', 'faixa': 2, 'ganhadores': 38, 'valorPremio': 36389.59}, {'descricao': '4 acertos', 'faixa': 3, 'ganhadores': 2635, 'valorPremio': 749.69}]",[],,1.0,2193.0,28/09/2019,[],23983911.0,7243300.92,76198795.89,2547271.23,5500000.0
7368,megasena,978.0,14/06/2008,"Caminhão da Sorte em GOIÁS, GO","['42', '58', '12', '18', '16', '27']","['12', '16', '18', '27', '42', '58']",,,,"[{'descricao': '6 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos', 'faixa': 2, 'ganhadores': 69, 'valorPremio': 13220.26}, {'descricao': '4 acertos', 'faixa': 3, 'ganhadores': 4616, 'valorPremio': 197.61}]",[],,1.0,979.0,18/06/2008,[],0.0,6957203.64,0.0,1596346.74,3500000.0
7373,megasena,2158.0,08/06/2019,"Espaço Loterias Caixa em SÃO PAULO, SP","['09', '27', '46', '59', '35', '45']","['09', '27', '35', '45', '46', '59']",[],,,"[{'descricao': '6 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos', 'faixa': 2, 'ganhadores': 109, 'valorPremio': 42724.12}, {'descricao': '4 acertos', 'faixa': 3, 'ganhadores': 8855, 'valorPremio': 751.29}]",[],,1.0,2159.0,12/06/2019,[],80772972.0,18002891.51,49507788.24,70943146.49,80000000.0
7376,megasena,2345.0,17/02/2021,"ESPAÇO LOTERIAS CAIXA em SÃO PAULO, SP","['16', '22', '07', '55', '19', '28']","['07', '16', '19', '22', '28', '55']",[],,,"[{'descricao': '6 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos', 'faixa': 2, 'ganhadores': 75, 'valorPremio': 30067.59}, {'descricao': '4 acertos', 'faixa': 3, 'ganhadores': 4970, 'valorPremio': 648.19}]",[],,1.0,2346.0,20/02/2021,[],39112816.5,2611132.51,7939201.81,29042762.29,34000000.0
7379,megasena,2534.0,29/10/2022,"ESPAÇO DA SORTE em SÃO PAULO, SP","['36', '56', '60', '28', '44', '39']","['28', '36', '39', '44', '56', '60']",[],,,"[{'descricao': '6 acertos', 'faixa': 1, 'ganhadores': 1, 'valorPremio': 131566946.59}, {'descricao': '5 acertos', 'faixa': 2, 'ganhadores': 176, 'valorPremio': 53823.63}, {'descricao': '4 acertos', 'faixa': 3, 'ganhadores': 12797, 'valorPremio': 1057.49}]",,,0.0,2535.0,03/11/2022,"[{'ganhadores': 1, 'municipio': 'SAO PAULO', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SP'}]",164302780.5,38792396.04,118738317.11,38792396.04,43000000.0
7380,megasena,2139.0,03/04/2019,"Espaço Loterias Caixa em SÃO PAULO, SP","['58', '29', '23', '41', '14', '57']","['14', '23', '29', '41', '57', '58']",[],,,"[{'descricao': '6 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos', 'faixa': 2, 'ganhadores': 65, 'valorPremio': 34758.78}, {'descricao': '4 acertos', 'faixa': 3, 'ganhadores': 3441, 'valorPremio': 937.98}]",[],,1.0,2140.0,06/04/2019,[],39187204.0,26401819.43,17596351.76,26401819.43,32000000.0
7381,megasena,500.0,2003-09-27,"Caminhão da Sorte em Recife, PE","['35', '21', '54', '29', '38', '36']","['21', '29', '35', '36', '38', '54']",[],N/A,,"[{'descricao': '6 acertos', 'faixa': 1, 'ganhadores': 1, 'valorPremio': 9394248.83}, {'descricao': '5 acertos', 'faixa': 2, 'ganhadores': 73, 'valorPremio': 23869.01}, {'descricao': '4 acertos', 'faixa': 3, 'ganhadores': 6818, 'valorPremio': 254.6}]",,"Estimativa de prêmio (SENA) próximo concurso: R$700.000,00.",0.0,501.0,01/10/2003,"[{'ganhadores': 1, 'municipio': '', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'PR'}]",0.0,1393950.21,0.0,0.0,0.0
7384,megasena,764.0,18/05/2006,"Caminhão da Sorte em Ribeirão Preto, SP","['07', '03', '55', '47', '53', '45']","['03', '07', '45', '47', '53', '55']",[],,nan,"[{'descricao': '6 acertos', 'faixa': 1, 'ganhadores': 1, 'valorPremio': 40539530.9}, {'descricao': '5 acertos', 'faixa': 2, 'ganhadores': 189, 'valorPremio': 16486.79}, {'descricao': '4 acertos', 'faixa': 3, 'ganhadores': 15290, 'valorPremio': 203.03}]",,"Estimativa de prêmio (sena): R$15.000.000,00. SORTEIO DO CONCURSO 765 ADIADO PARA 21/05/2006, ÀS 17 HORAS.",0.0,765.0,20/05/2006,"[{'ganhadores': 1, 'municipio': '', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'PA'}]",0.0,13052847.71,0.0,0.0,0.0
7387,megasena,1722.0,11/07/2015,"Caminhão da Sorte em IPAMERI, GO","['41', '39', '09', '49', '23', '58']","['09', '23', '39', '41', '49', '58']",[],,,"[{'descricao': '6 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos', 'faixa': 2, 'ganhadores': 33, 'valorPremio': 52798.49}, {'descricao': '4 acertos', 'faixa': 3, 'ganhadores': 2640, 'valorPremio': 942.83}]",[],,1.0,1723.0,15/07/2015,[],29760640.0,7744894.86,38851487.13,3209592.45,7000000.0
7388,megasena,1036.0,03/01/2009,"Caminhão da Sorte em NOVA ANDRADINA, MS","['27', '39', '36', '10', '41', '52']","['10', '27', '36', '39', '41', '52']",[],, ,"[{'descricao': '6 acertos', 'faixa': 1, 'ganhadores': 1, 'valorPremio': 44550370.27}, {'descricao': '5 acertos', 'faixa': 2, 'ganhadores': 177, 'valorPremio': 23079.89}, {'descricao': '4 acertos', 'faixa': 3, 'ganhadores': 11703, 'valorPremio': 349.07}]",[],GANHADOR DE 6 ACERTOS: SÃO JOÃO DEL REI/MG.,0.0,1037.0,07/01/2009,"[{'ganhadores': 1, 'municipio': '', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'MG'}]",0.0,9424387.17,2141906.21,0.0,2000000.0
7396,megasena,1714.0,17/06/2015,"Estúdio de TV em OSASCO, SP","['51', '02', '24', '52', '36', '08']","['02', '08', '24', '36', '51', '52']",[],,,"[{'descricao': '6 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos', 'faixa': 2, 'ganhadores': 106, 'valorPremio': 17471.23}, {'descricao': '4 acertos', 'faixa': 3, 'ganhadores': 5421, 'valorPremio': 488.03}]",[],,1.0,1715.0,20/06/2015,[],31632681.5,28004271.91,33576362.05,28004271.91,33000000.0
7399,megasena,2054.0,30/06/2018,"Caminhão da Sorte em CAMPINA GRANDE, PB","['39', '04', '07', '12', '26', '22']","['04', '07', '12', '22', '26', '39']",[],,,"[{'descricao': '6 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos', 'faixa': 2, 'ganhadores': 80, 'valorPremio': 20194.81}, {'descricao': '4 acertos', 'faixa': 3, 'ganhadores': 5237, 'valorPremio': 440.7}]",,,1.0,2055.0,03/07/2018,[],28021805.0,17174516.94,34692896.33,17174516.94,21000000.0
7400,megasena,1689.0,25/03/2015,"Estúdio de TV em OSASCO, SP","['41', '02', '53', '05', '13', '27']","['02', '05', '13', '27', '41', '53']",[],,,"[{'descricao': '6 acertos', 'faixa': 1, 'ganhadores': 2, 'valorPremio': 3610233.13}, {'descricao': '5 acertos', 'faixa': 2, 'ganhadores': 185, 'valorPremio': 11227.15}, {'descricao': '4 acertos', 'faixa': 3, 'ganhadores': 9634, 'valorPremio': 307.98}]",,,0.0,1690.0,28/03/2015,"[{'ganhadores': 1, 'municipio': 'REDENÇÃO', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'PA'}, {'ganhadores': 1, 'municipio': 'SÃO PAULO', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SP'}]",35477090.0,13887335.41,13985425.45,0.0,19000000.0
7402,megasena,218.0,06/05/2000,"Caminhão da Sorte em SARANDI, RS","['54', '40', '42', '17', '47', '12']","['12', '17', '40', '42', '47', '54']",[],,,"[{'descricao': '6 acertos', 'faixa': 1, 'ganhadores': 1, 'valorPremio': 1878255.09}, {'descricao': '5 acertos', 'faixa': 2, 'ganhadores': 95, 'valorPremio': 8777.61}, {'descricao': '4 acertos', 'faixa': 3, 'ganhadores': 4679, 'valorPremio': 177.55}]",[],"Previsão prêmio próximo concurso R$1.000.000,00.",0.0,219.0,,"[{'ganhadores': 1, 'municipio': '', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'PR'}]",0.0,9288057.97,0.0,0.0,0.0
7408,megasena,282.0,28/07/2001,"Caminhão da Sorte em Porto Ferreira, SP","['33', '24', '36', '09', '14', '23']","['09', '14', '23', '24', '33', '36']",[],,,"[{'descricao': '6 acertos', 'faixa': 1, 'ganhadores': 1, 'valorPremio': 958878.82}, {'descricao': '5 acertos', 'faixa': 2, 'ganhadores': 76, 'valorPremio': 10514.03}, {'descricao': '4 acertos', 'faixa': 3, 'ganhadores': 6064, 'valorPremio': 131.27}]",[],Estimativa prêmio próximo concurso (sena): R$ 800 MIL.,0.0,283.0,01/08/2001,"[{'ganhadores': 1, 'municipio': '', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'RJ'}]",0.0,4401048.5,0.0,0.0,0.0
7411,megasena,802.0,27/09/2006,"Caminhão da Sorte em Rio Branco, AC","['14', '24', '60', '06', '18', '48']","['06', '14', '18', '24', '48', '60']",[],,,"[{'descricao': '6 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos', 'faixa': 2, 'ganhadores': 117, 'valorPremio': 12287.8}, {'descricao': '4 acertos', 'faixa': 3, 'ganhadores': 8216, 'valorPremio': 174.32}]",[],"ACUMULOU!!! Estimativa de prêmio (SENA) para o próximo concurso a ser realizado em 30/09/2006: R$31.000.000,00.",1.0,803.0,30/09/2006,[],0.0,5020613.29,0.0,27890287.63,0.0
7418,megasena,2418.0,13/10/2021,"ESPAÇO LOTERIAS CAIXA em SÃO PAULO, SP","['19', '57', '27', '11', '60', '02']","['02', '11', '19', '27', '57', '60']",[],,,"[{'descricao': '6 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos', 'faixa': 2, 'ganhadores': 80, 'valorPremio': 21123.67}, {'descricao': '4 acertos', 'faixa': 3, 'ganhadores': 3919, 'valorPremio': 616}]",[],,1.0,2419.0,16/10/2021,[],29310183.0,11405486.85,62475447.89,6749009.06,10500000.0
7419,megasena,1682.0,28/02/2015,"Caminhão da Sorte em IBIRUBÁ, RS","['13', '39', '51', '37', '35', '07']","['07', '13', '35', '37', '39', '51']",,, ,"[{'descricao': '6 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos', 'faixa': 2, 'ganhadores': 201, 'valorPremio': 8894.93}, {'descricao': '4 acertos', 'faixa': 3, 'ganhadores': 8761, 'valorPremio': 291.53}]",[],,1.0,1683.0,04/03/2015,[],30538312.5,6923218.92,9770799.18,3293462.01,7000000.0
7423,megasena,778.0,05/07/2006,"Caminhão da Sorte em BRASÍLIA, DF","['45', '20', '36', '37', '31', '51']","['20', '31', '36', '37', '45', '51']",[],,,"[{'descricao': '6 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos', 'faixa': 2, 'ganhadores': 21, 'valorPremio': 42785.84}, {'descricao': '4 acertos', 'faixa': 3, 'ganhadores': 1890, 'valorPremio': 473.6}]",[],"ACUMULOU!!! Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 08/07/2006: R$14.000.000,00.",1.0,779.0,08/07/2006,[],0.0,4104338.03,0.0,11825302.87,0.0
7425,megasena,2037.0,05/05/2018,"Caminhão da Sorte em XANXERÊ, SC","['60', '30', '14', '45', '23', '16']","['14', '16', '23', '30', '45', '60']",[],,,"[{'descricao': '6 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos', 'faixa': 2, 'ganhadores': 48, 'valorPremio': 58276.76}, {'descricao': '4 acertos', 'faixa': 3, 'ganhadores': 4609, 'valorPremio': 867.02}]",[],,1.0,2038.0,08/05/2018,[],48518022.0,8062717.91,24843963.02,23342740.19,28000000.0
7430,megasena,413.0,13/11/2002,"Caminhão da Sorte em Pato Branco, PR","['35', '53', '29', '33', '02', '04']","['02', '04', '29', '33', '35', '53']",[],,,"[{'descricao': '6 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos', 'faixa': 2, 'ganhadores': 102, 'valorPremio': 13376.53}, {'descricao': '4 acertos', 'faixa': 3, 'ganhadores': 7746, 'valorPremio': 175.49}]",[],"Estimativa de prêmio (SENA) proóximo concurso: R$18.000.000,00.",1.0,414.0,16/11/2002,[],0.0,3963497.99,0.0,15655814.53,0.0
7452,megasena,409.0,30/10/2002,"Caminhão da Sorte em Juazeiro do Norte, CE","['26', '49', '25', '18', '31', '34']","['18', '25', '26', '31', '34', '49']",[],,,"[{'descricao': '6 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos', 'faixa': 2, 'ganhadores': 23, 'valorPremio': 18741.96}, {'descricao': '4 acertos', 'faixa': 3, 'ganhadores': 1958, 'valorPremio': 219.32}]",[],"Estimativa de prêmio (SENA) próximo concurso: R$11.000.000,00 (ONZE MILHÕES!!!).",1.0,410.0,02/11/2002,[],0.0,9710567.61,0.0,9710567.61,0.0
7453,megasena,901.0,2007-09-12,"Caminhão da Sorte em RIO CLARO, SP","['32', '34', '16', '13', '56', '33']","['13', '16', '32', '33', '34', '56']",[],null,,"[{'descricao': '6 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos', 'faixa': 2, 'ganhadores': 100, 'valorPremio': 9381.13}, {'descricao': '4 acertos', 'faixa': 3, 'ganhadores': 5617, 'valorPremio': 166.39}]",[],,1.0,902.0,15/09/2007,[],0.0,2935064.24,0.0,1641698.41,3500000.0
