,loteria,concurso,data,local,dezenasOrdemSorteio,dezenas,trevos,timeCoracao,mesSorte,premiacoes,estadosPremiados,observacao,acumulou,proximoConcurso,dataProximoConcurso,localGanhadores,valorArrecadado,valorAcumuladoConcurso_0_5,valorAcumuladoConcursoEspecial,valorAcumuladoProximoConcurso,valorEstimadoProximoConcurso
5178,maismilionaria,234.0,19/03/2025,"Espaço da Sorte em SAO PAULO, SP","['09', '41', '33', '29', '36', '14', '06', '03']","['09', '14', '29', '33', '36', '41']","['3', '6']",,,"[{'descricao': '6 acertos + 2 trevos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos + 1 ou nenhum trevo', 'faixa': 2, 'ganhadores': 1, 'valorPremio': 206896.74}, {'descricao': '5 acertos + 2 trevos', 'faixa': 3, 'ganhadores': 2, 'valorPremio': 82758.69}, {'descricao': '5 acertos + 1 ou nenhum trevo', 'faixa': 4, 'ganhadores': 28, 'valorPremio': 5911.34}, {'descricao': '4 acertos + 2 trevos', 'faixa': 5, 'ganhadores': 87, 'valorPremio': 2038.39}, {'descricao': '4 acertos + 1 ou nenhum trevo', 'faixa': 6, 'ganhadores': 1218, 'valorPremio': 145.59}, {'descricao': '3 acertos + 2 trevos', 'faixa': 7, 'ganhadores': 1876, 'valorPremio': 50}, {'descricao': '3 acertos + 1 trevo', 'faixa': 8, 'ganhadores': 13193, 'valorPremio': 24}, {'descricao': '2 acertos + 2 trevos', 'faixa': 9, 'ganhadores': 14871, 'valorPremio': 12}, {'descricao': '2 acertos + 1 trevo', 'faixa': 10, 'ganhadores': 111873, 'valorPremio': 6}]",[],,1.0,235.0,22/03/2025,[],10133988.0,0.0,0.0,58578019.99,60000000.0
5211,maismilionaria,123.0,21/02/2024,"Espaço da Sorte em SAO PAULO, SP","['32', '09', '25', '15', '28', '34', '02', '05']","['09', '15', '25', '28', '32', '34']","['2', '5']",nan,,"[{'descricao': '6 acertos + 2 trevos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos + 1 ou nenhum trevo', 'faixa': 2, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos + 2 trevos', 'faixa': 3, 'ganhadores': 3, 'valorPremio': 158704.51}, {'descricao': '5 acertos + 1 ou nenhum trevo', 'faixa': 4, 'ganhadores': 31, 'valorPremio': 6826}, {'descricao': '4 acertos + 2 trevos', 'faixa': 5, 'ganhadores': 170, 'valorPremio': 1333.65}, {'descricao': '4 acertos + 1 ou nenhum trevo', 'faixa': 6, 'ganhadores': 1592, 'valorPremio': 142.41}, {'descricao': '3 acertos + 2 trevos', 'faixa': 7, 'ganhadores': 3016, 'valorPremio': 50}, {'descricao': '3 acertos + 1 trevo', 'faixa': 8, 'ganhadores': 17444, 'valorPremio': 24}, {'descricao': '2 acertos + 2 trevos', 'faixa': 9, 'ganhadores': 24055, 'valorPremio': 12}, {'descricao': '2 acertos + 1 trevo', 'faixa': 10, 'ganhadores': 139649, 'valorPremio': 6}]",[],,1.0,124.0,24/02/2024,[],13293726.0,0.0,0.0,142365594.62,144000000.0
5276,maismilionaria,1.0,28/05/2022,"ESPAÇO DA SORTE em SAO PAULO, SP","['23', '44', '01', '07', '03', '15', '04', '02']","['01', '03', '07', '15', '23', '44']","['2', '4']",,,"[{'descricao': '6 acertos + 2 trevos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos + 1 ou nenhum trevo', 'faixa': 2, 'ganhadores': 1, 'valorPremio': 392567.53}, {'descricao': '5 acertos + 2 trevos', 'faixa': 3, 'ganhadores': 6, 'valorPremio': 52342.34}, {'descricao': '5 acertos + 1 ou nenhum trevo', 'faixa': 4, 'ganhadores': 80, 'valorPremio': 3925.67}, {'descricao': '4 acertos + 2 trevos', 'faixa': 5, 'ganhadores': 227, 'valorPremio': 1482.31}, {'descricao': '4 acertos + 1 ou nenhum trevo', 'faixa': 6, 'ganhadores': 3501, 'valorPremio': 96.11}, {'descricao': '3 acertos + 2 trevos', 'faixa': 7, 'ganhadores': 4725, 'valorPremio': 50}, {'descricao': '3 acertos + 1 trevo', 'faixa': 8, 'ganhadores': 34159, 'valorPremio': 24}, {'descricao': '2 acertos + 2 trevos', 'faixa': 9, 'ganhadores': 33671, 'valorPremio': 12}, {'descricao': '2 acertos + 1 trevo', 'faixa': 10, 'ganhadores': 243056, 'valorPremio': 6}]",[],,1.0,2.0,04/06/2022,[],20704332.0,0.0,0.0,2433924.32,10000000.0
5339,maismilionaria,196.0,06/11/2024,"Espaço da Sorte em SAO PAULO, SP","['25', '39', '13', '35', '01', '21', '05', '04']","['01', '13', '21', '25', '35', '39']","['4', '5']",,,"[{'descricao': '6 acertos + 2 trevos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos + 1 ou nenhum trevo', 'faixa': 2, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos + 2 trevos', 'faixa': 3, 'ganhadores': 1, 'valorPremio': 240638.35}, {'descricao': '5 acertos + 1 ou nenhum trevo', 'faixa': 4, 'ganhadores': 19, 'valorPremio': 5628.97}, {'descricao': '4 acertos + 2 trevos', 'faixa': 5, 'ganhadores': 42, 'valorPremio': 1909.83}, {'descricao': '4 acertos + 1 ou nenhum trevo', 'faixa': 6, 'ganhadores': 717, 'valorPremio': 159.81}, {'descricao': '3 acertos + 2 trevos', 'faixa': 7, 'ganhadores': 861, 'valorPremio': 50}, {'descricao': '3 acertos + 1 trevo', 'faixa': 8, 'ganhadores': 8796, 'valorPremio': 24}, {'descricao': '2 acertos + 2 trevos', 'faixa': 9, 'ganhadores': 7228, 'valorPremio': 12}, {'descricao': '2 acertos + 1 trevo', 'faixa': 10, 'ganhadores': 71661, 'valorPremio': 6}]",[],,1.0,197.0,09/11/2024,[],6509280.0,0.0,0.0,20115834.83,21000000.0
5347,maismilionaria,127.0,2024-03-06,"Espaço da Sorte em SAO PAULO, SP","['11', '40', '01', '46', '24', '04', '01', '06']","['01', '04', '11', '24', '40', '46']","['1', '6']",,,"[{'descricao': '6 acertos + 2 trevos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos + 1 ou nenhum trevo', 'faixa': 2, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos + 2 trevos', 'faixa': 3, 'ganhadores': 2, 'valorPremio': 265437.81}, {'descricao': '5 acertos + 1 ou nenhum trevo', 'faixa': 4, 'ganhadores': 23, 'valorPremio': 10258.47}, {'descricao': '4 acertos + 2 trevos', 'faixa': 5, 'ganhadores': 131, 'valorPremio': 1929.75}, {'descricao': '4 acertos + 1 ou nenhum trevo', 'faixa': 6, 'ganhadores': 1701, 'valorPremio': 148.61}, {'descricao': '3 acertos + 2 trevos', 'faixa': 7, 'ganhadores': 2681, 'valorPremio': 50}, {'descricao': '3 acertos + 1 trevo', 'faixa': 8, 'ganhadores': 19549, 'valorPremio': 24}, {'descricao': '2 acertos + 2 trevos', 'faixa': 9, 'ganhadores': 21052, 'valorPremio': 12}, {'descricao': '2 acertos + 1 trevo', 'faixa': 10, 'ganhadores': 152344, 'valorPremio': 6}]",[],,1.0,128.0,09/03/2024,[],14528532.0,0.0,0.0,149284071.68,151000000.0
5350,maismilionaria,185.0,28/09/2024,"Espaço da Sorte em SAO PAULO, SP","['30', '11', '42', '50', '35', '45', '04', '01']","['11', '30', '35', '42', '45', '50']","['1', '4']",, ,"[{'descricao': '6 acertos + 2 trevos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos + 1 ou nenhum trevo', 'faixa': 2, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos + 2 trevos', 'faixa': 3, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos + 1 ou nenhum trevo', 'faixa': 4, 'ganhadores': 6, 'valorPremio': 50632.51}, {'descricao': '4 acertos + 2 trevos', 'faixa': 5, 'ganhadores': 52, 'valorPremio': 1926}, {'descricao': '4 acertos + 1 ou nenhum trevo', 'faixa': 6, 'ganhadores': 656, 'valorPremio': 152.67}, {'descricao': '3 acertos + 2 trevos', 'faixa': 7, 'ganhadores': 789, 'valorPremio': 50}, {'descricao': '3 acertos + 1 trevo', 'faixa': 8, 'ganhadores': 7025, 'valorPremio': 24}, {'descricao': '2 acertos + 2 trevos', 'faixa': 9, 'ganhadores': 6794, 'valorPremio': 12}, {'descricao': '2 acertos + 1 trevo', 'faixa': 10, 'ganhadores': 60252, 'valorPremio': 6}]",[],,1.0,186.0,02/10/2024,[],5634174.0,0.0,0.0,12593566.5,13000000.0
5391,maismilionaria,206.0,11/12/2024,"Espaço da Sorte em SAO PAULO, SP","['44', '45', '06', '41', '36', '26', '01', '06']","['06', '26', '36', '41', '44', '45']","['1', '6']",,,"[{'descricao': '6 acertos + 2 trevos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos + 1 ou nenhum trevo', 'faixa': 2, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos + 2 trevos', 'faixa': 3, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos + 1 ou nenhum trevo', 'faixa': 4, 'ganhadores': 8, 'valorPremio': 41838.44}, {'descricao': '4 acertos + 2 trevos', 'faixa': 5, 'ganhadores': 45, 'valorPremio': 1716.45}, {'descricao': '4 acertos + 1 ou nenhum trevo', 'faixa': 6, 'ganhadores': 541, 'valorPremio': 203.96}, {'descricao': '3 acertos + 2 trevos', 'faixa': 7, 'ganhadores': 976, 'valorPremio': 50}, {'descricao': '3 acertos + 1 trevo', 'faixa': 8, 'ganhadores': 7345, 'valorPremio': 24}, {'descricao': '2 acertos + 2 trevos', 'faixa': 9, 'ganhadores': 8310, 'valorPremio': 12}, {'descricao': '2 acertos + 1 trevo', 'faixa': 10, 'ganhadores': 59553, 'valorPremio': 6}]",[],,1.0,207.0,14/12/2024,[],6060432.0,0.0,0.0,27370258.92,28500000.0
5415,maismilionaria,293.0,11/10/2025,"Espaço da Sorte em SAO PAULO, SP","['33', '29', '42', '04', '21', '39', '04', '01']","['04', '21', '29', '33', '39', '42']","['1', '4']",,N/A,"[{'descricao': '6 acertos + 2 trevos', 'faixa': 1, 'ganhadores': 2, 'valorPremio': 86645283.09}, {'descricao': '6 acertos + 1 ou nenhum trevo', 'faixa': 2, 'ganhadores': 4, 'valorPremio': 85460.02}, {'descricao': '5 acertos + 2 trevos', 'faixa': 3, 'ganhadores': 29, 'valorPremio': 9430.08}, {'descricao': '5 acertos + 1 ou nenhum trevo', 'faixa': 4, 'ganhadores': 94, 'valorPremio': 2909.28}, {'descricao': '4 acertos + 2 trevos', 'faixa': 5, 'ganhadores': 172, 'valorPremio': 1703.52}, {'descricao': '4 acertos + 1 ou nenhum trevo', 'faixa': 6, 'ganhadores': 2459, 'valorPremio': 119.15}, {'descricao': '3 acertos + 2 trevos', 'faixa': 7, 'ganhadores': 2601, 'valorPremio': 50}, {'descricao': '3 acertos + 1 trevo', 'faixa': 8, 'ganhadores': 21805, 'valorPremio': 24}, {'descricao': '2 acertos + 2 trevos', 'faixa': 9, 'ganhadores': 21012, 'valorPremio': 12}, {'descricao': '2 acertos + 1 trevo', 'faixa': 10, 'ganhadores': 178634, 'valorPremio': 6}]",[],,0.0,294.0,15/10/2025,"[{'ganhadores': 2, 'municipio': 'SANTA MARIA DE JETIBA', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'ES'}]",16491984.0,0.0,0.0,0.0,10000000.0
5478,maismilionaria,97.0,22/11/2023,"Espaço da Sorte em SAO PAULO, SP","['17', '34', '19', '02', '06', '30', '01', '06']","['02', '06', '17', '19', '30', '34']","['1', '6']",,,"[{'descricao': '6 acertos + 2 trevos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos + 1 ou nenhum trevo', 'faixa': 2, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos + 2 trevos', 'faixa': 3, 'ganhadores': 1, 'valorPremio': 394896.44}, {'descricao': '5 acertos + 1 ou nenhum trevo', 'faixa': 4, 'ganhadores': 27, 'valorPremio': 6500.35}, {'descricao': '4 acertos + 2 trevos', 'faixa': 5, 'ganhadores': 113, 'valorPremio': 1664.12}, {'descricao': '4 acertos + 1 ou nenhum trevo', 'faixa': 6, 'ganhadores': 1388, 'valorPremio': 135.47}, {'descricao': '3 acertos + 2 trevos', 'faixa': 7, 'ganhadores': 2144, 'valorPremio': 50}, {'descricao': '3 acertos + 1 trevo', 'faixa': 8, 'ganhadores': 15958, 'valorPremio': 24}, {'descricao': '2 acertos + 2 trevos', 'faixa': 9, 'ganhadores': 17674, 'valorPremio': 12}, {'descricao': '2 acertos + 1 trevo', 'faixa': 10, 'ganhadores': 126666, 'valorPremio': 6}]",[],,1.0,98.0,25/11/2023,[],11160990.0,0.0,0.0,98569821.26,101000000.0
5520,maismilionaria,251.0,17/05/2025,"Espaço da Sorte em SAO PAULO, SP","['06', '38', '08', '07', '11', '19', '03', '02']","['06', '07', '08', '11', '19', '38']","['2', '3']",,,"[{'descricao': '6 acertos + 2 trevos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos + 1 ou nenhum trevo', 'faixa': 2, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos + 2 trevos', 'faixa': 3, 'ganhadores': 5, 'valorPremio': 97268.74}, {'descricao': '5 acertos + 1 ou nenhum trevo', 'faixa': 4, 'ganhadores': 35, 'valorPremio': 6175.8}, {'descricao': '4 acertos + 2 trevos', 'faixa': 5, 'ganhadores': 160, 'valorPremio': 1447.45}, {'descricao': '4 acertos + 1 ou nenhum trevo', 'faixa': 6, 'ganhadores': 2241, 'valorPremio': 103.34}, {'descricao': '3 acertos + 2 trevos', 'faixa': 7, 'ganhadores': 2717, 'valorPremio': 50}, {'descricao': '3 acertos + 1 trevo', 'faixa': 8, 'ganhadores': 25099, 'valorPremio': 24}, {'descricao': '2 acertos + 2 trevos', 'faixa': 9, 'ganhadores': 19837, 'valorPremio': 12}, {'descricao': '2 acertos + 1 trevo', 'faixa': 10, 'ganhadores': 181347, 'valorPremio': 6}]",[],,1.0,252.0,21/05/2025,[],14240748.0,0.0,0.0,82448533.46,84000000.0
5549,maismilionaria,101.0,06/12/2023,"Espaço da Sorte em SAO PAULO, SP","['37', '44', '49', '31', '02', '25', '06', '01']","['02', '25', '31', '37', '44', '49']","['1', '6']",,,"[{'descricao': '6 acertos + 2 trevos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos + 1 ou nenhum trevo', 'faixa': 2, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos + 2 trevos', 'faixa': 3, 'ganhadores': 2, 'valorPremio': 215118.82}, {'descricao': '5 acertos + 1 ou nenhum trevo', 'faixa': 4, 'ganhadores': 37, 'valorPremio': 5168.02}, {'descricao': '4 acertos + 2 trevos', 'faixa': 5, 'ganhadores': 131, 'valorPremio': 1563.93}, {'descricao': '4 acertos + 1 ou nenhum trevo', 'faixa': 6, 'ganhadores': 1622, 'valorPremio': 126.31}, {'descricao': '3 acertos + 2 trevos', 'faixa': 7, 'ganhadores': 2009, 'valorPremio': 50}, {'descricao': '3 acertos + 1 trevo', 'faixa': 8, 'ganhadores': 16087, 'valorPremio': 24}, {'descricao': '2 acertos + 2 trevos', 'faixa': 9, 'ganhadores': 16040, 'valorPremio': 12}, {'descricao': '2 acertos + 1 trevo', 'faixa': 10, 'ganhadores': 124265, 'valorPremio': 6}]",[],,1.0,102.0,09/12/2023,[],11750604.0,0.0,0.0,104901277.83,107000000.0
5662,maismilionaria,277.0,16/08/2025,"Espaço da Sorte em SAO PAULO, SP","['43', '35', '42', '10', '07', '47', '05', '04']","['07', '10', '35', '42', '43', '47']","['4', '5']",,--,"[{'descricao': '6 acertos + 2 trevos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos + 1 ou nenhum trevo', 'faixa': 2, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos + 2 trevos', 'faixa': 3, 'ganhadores': 2, 'valorPremio': 270307.36}, {'descricao': '5 acertos + 1 ou nenhum trevo', 'faixa': 4, 'ganhadores': 20, 'valorPremio': 12013.66}, {'descricao': '4 acertos + 2 trevos', 'faixa': 5, 'ganhadores': 98, 'valorPremio': 1838.83}, {'descricao': '4 acertos + 1 ou nenhum trevo', 'faixa': 6, 'ganhadores': 1594, 'valorPremio': 161.5}, {'descricao': '3 acertos + 2 trevos', 'faixa': 7, 'ganhadores': 2106, 'valorPremio': 50}, {'descricao': '3 acertos + 1 trevo', 'faixa': 8, 'ganhadores': 20075, 'valorPremio': 24}, {'descricao': '2 acertos + 2 trevos', 'faixa': 9, 'ganhadores': 16891, 'valorPremio': 12}, {'descricao': '2 acertos + 1 trevo', 'faixa': 10, 'ganhadores': 161434, 'valorPremio': 6}]",[],,1.0,278.0,20/08/2025,[],14540664.0,0.0,0.0,143363974.86,145000000.0
5663,maismilionaria,81.0,27/09/2023,"Espaço da Sorte em SAO PAULO, SP","['49', '06', '50', '38', '15', '04', '04', '03']","['04', '06', '15', '38', '49', '50']","['3', '4']",,,"[{'descricao': '6 acertos + 2 trevos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos + 1 ou nenhum trevo', 'faixa': 2, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos + 2 trevos', 'faixa': 3, 'ganhadores': 2, 'valorPremio': 154523.1}, {'descricao': '5 acertos + 1 ou nenhum trevo', 'faixa': 4, 'ganhadores': 29, 'valorPremio': 4736.34}, {'descricao': '4 acertos + 2 trevos', 'faixa': 5, 'ganhadores': 82, 'valorPremio': 1794.69}, {'descricao': '4 acertos + 1 ou nenhum trevo', 'faixa': 6, 'ganhadores': 1114, 'valorPremio': 132.1}, {'descricao': '3 acertos + 2 trevos', 'faixa': 7, 'ganhadores': 1729, 'valorPremio': 50}, {'descricao': '3 acertos + 1 trevo', 'faixa': 8, 'ganhadores': 12948, 'valorPremio': 24}, {'descricao': '2 acertos + 2 trevos', 'faixa': 9, 'ganhadores': 13334, 'valorPremio': 12}, {'descricao': '2 acertos + 1 trevo', 'faixa': 10, 'ganhadores': 99086, 'valorPremio': 6}]",[],,1.0,82.0,30/09/2023,[],8752440.0,0.0,0.0,76008021.8,77000000.0
5665,maismilionaria,224.0,12/02/2025,"Espaço da Sorte em SAO PAULO, SP","['25', '30', '44', '05', '15', '26', '01', '04']","['05', '15', '25', '26', '30', '44']","['1', '4']",,null,"[{'descricao': '6 acertos + 2 trevos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos + 1 ou nenhum trevo', 'faixa': 2, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos + 2 trevos', 'faixa': 3, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos + 1 ou nenhum trevo', 'faixa': 4, 'ganhadores': 7, 'valorPremio': 68780.37}, {'descricao': '4 acertos + 2 trevos', 'faixa': 5, 'ganhadores': 83, 'valorPremio': 1912.33}, {'descricao': '4 acertos + 1 ou nenhum trevo', 'faixa': 6, 'ganhadores': 1112, 'valorPremio': 142.73}, {'descricao': '3 acertos + 2 trevos', 'faixa': 7, 'ganhadores': 1541, 'valorPremio': 50}, {'descricao': '3 acertos + 1 trevo', 'faixa': 8, 'ganhadores': 12242, 'valorPremio': 24}, {'descricao': '2 acertos + 2 trevos', 'faixa': 9, 'ganhadores': 11805, 'valorPremio': 12}, {'descricao': '2 acertos + 1 trevo', 'faixa': 10, 'ganhadores': 98889, 'valorPremio': 6}]",[],,1.0,225.0,15/02/2025,[],9017322.0,0.0,0.0,47388411.94,50000000.0
5747,maismilionaria,200.0,21/11/2024,"Espaço da Sorte em SAO PAULO, SP","['10', '07', '22', '39', '05', '28', '03', '05']","['05', '07', '10', '22', '28', '39']","['3', '5']",,,"[{'descricao': '6 acertos + 2 trevos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos + 1 ou nenhum trevo', 'faixa': 2, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos + 2 trevos', 'faixa': 3, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos + 1 ou nenhum trevo', 'faixa': 4, 'ganhadores': 11, 'valorPremio': 25054.24}, {'descricao': '4 acertos + 2 trevos', 'faixa': 5, 'ganhadores': 89, 'valorPremio': 1020.85}, {'descricao': '4 acertos + 1 ou nenhum trevo', 'faixa': 6, 'ganhadores': 940, 'valorPremio': 96.65}, {'descricao': '3 acertos + 2 trevos', 'faixa': 7, 'ganhadores': 1473, 'valorPremio': 50}, {'descricao': '3 acertos + 1 trevo', 'faixa': 8, 'ganhadores': 10076, 'valorPremio': 24}, {'descricao': '2 acertos + 2 trevos', 'faixa': 9, 'ganhadores': 10347, 'valorPremio': 12}, {'descricao': '2 acertos + 1 trevo', 'faixa': 10, 'ganhadores': 72721, 'valorPremio': 6}]",,,1.0,201.0,23/11/2024,[],5803998.0,0.0,0.0,23148741.35,25000000.0
5752,maismilionaria,28.0,03/12/2022,"Espaço da Sorte em SAO PAULO, SP","['41', '40', '02', '29', '50', '07', '06', '02']","['02', '07', '29', '40', '41', '50']","['2', '6']",,,"[{'descricao': '6 acertos + 2 trevos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos + 1 ou nenhum trevo', 'faixa': 2, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos + 2 trevos', 'faixa': 3, 'ganhadores': 2, 'valorPremio': 81529.87}, {'descricao': '5 acertos + 1 ou nenhum trevo', 'faixa': 4, 'ganhadores': 14, 'valorPremio': 5176.5}, {'descricao': '4 acertos + 2 trevos', 'faixa': 5, 'ganhadores': 61, 'valorPremio': 1272.9}, {'descricao': '4 acertos + 1 ou nenhum trevo', 'faixa': 6, 'ganhadores': 560, 'valorPremio': 138.65}, {'descricao': '3 acertos + 2 trevos', 'faixa': 7, 'ganhadores': 909, 'valorPremio': 50}, {'descricao': '3 acertos + 1 trevo', 'faixa': 8, 'ganhadores': 6425, 'valorPremio': 24}, {'descricao': '2 acertos + 2 trevos', 'faixa': 9, 'ganhadores': 6958, 'valorPremio': 12}, {'descricao': '2 acertos + 1 trevo', 'faixa': 10, 'ganhadores': 49394, 'valorPremio': 6}]",[],,1.0,29.0,10/12/2022,[],4549590.0,0.0,0.0,20043228.13,20500000.0
5783,maismilionaria,239.0,05/04/2025,"Espaço da Sorte em SAO PAULO, SP","['08', '05', '19', '35', '17', '09', '04', '02']","['05', '08', '09', '17', '19', '35']","['2', '4']",,,"[{'descricao': '6 acertos + 2 trevos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos + 1 ou nenhum trevo', 'faixa': 2, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos + 2 trevos', 'faixa': 3, 'ganhadores': 6, 'valorPremio': 57488.52}, {'descricao': '5 acertos + 1 ou nenhum trevo', 'faixa': 4, 'ganhadores': 37, 'valorPremio': 4143.32}, {'descricao': '4 acertos + 2 trevos', 'faixa': 5, 'ganhadores': 137, 'valorPremio': 1198.92}, {'descricao': '4 acertos + 1 ou nenhum trevo', 'faixa': 6, 'ganhadores': 1904, 'valorPremio': 86.26}, {'descricao': '3 acertos + 2 trevos', 'faixa': 7, 'ganhadores': 2653, 'valorPremio': 50}, {'descricao': '3 acertos + 1 trevo', 'faixa': 8, 'ganhadores': 18363, 'valorPremio': 24}, {'descricao': '2 acertos + 2 trevos', 'faixa': 9, 'ganhadores': 18452, 'valorPremio': 12}, {'descricao': '2 acertos + 1 trevo', 'faixa': 10, 'ganhadores': 128506, 'valorPremio': 6}]",[],,1.0,240.0,09/04/2025,[],10344516.0,0.0,0.0,64958962.02,66000000.0
5822,maismilionaria,88.0,21/10/2023,"Espaço da Sorte em SAO PAULO, SP","['21', '36', '42', '02', '30', '44', '02', '03']","['02', '21', '30', '36', '42', '44']","['2', '3']",,,"[{'descricao': '6 acertos + 2 trevos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos + 1 ou nenhum trevo', 'faixa': 2, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos + 2 trevos', 'faixa': 3, 'ganhadores': 1, 'valorPremio': 430826.48}, {'descricao': '5 acertos + 1 ou nenhum trevo', 'faixa': 4, 'ganhadores': 23, 'valorPremio': 8325.15}, {'descricao': '4 acertos + 2 trevos', 'faixa': 5, 'ganhadores': 106, 'valorPremio': 1935.42}, {'descricao': '4 acertos + 1 ou nenhum trevo', 'faixa': 6, 'ganhadores': 1224, 'valorPremio': 167.61}, {'descricao': '3 acertos + 2 trevos', 'faixa': 7, 'ganhadores': 2181, 'valorPremio': 50}, {'descricao': '3 acertos + 1 trevo', 'faixa': 8, 'ganhadores': 16617, 'valorPremio': 24}, {'descricao': '2 acertos + 2 trevos', 'faixa': 9, 'ganhadores': 17466, 'valorPremio': 12}, {'descricao': '2 acertos + 1 trevo', 'faixa': 10, 'ganhadores': 137490, 'valorPremio': 6}]",[],,1.0,89.0,25/10/2023,[],12047952.0,0.0,0.0,85969719.24,88000000.0
5875,maismilionaria,186.0,02/10/2024,"Espaço da Sorte em SAO PAULO, SP","['47', '03', '25', '16', '15', '21', '03', '01']","['03', '15', '16', '21', '25', '47']","['1', '3']",,,"[{'descricao': '6 acertos + 2 trevos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos + 1 ou nenhum trevo', 'faixa': 2, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos + 2 trevos', 'faixa': 3, 'ganhadores': 2, 'valorPremio': 90688.64}, {'descricao': '5 acertos + 1 ou nenhum trevo', 'faixa': 4, 'ganhadores': 16, 'valorPremio': 5038.26}, {'descricao': '4 acertos + 2 trevos', 'faixa': 5, 'ganhadores': 60, 'valorPremio': 1439.5}, {'descricao': '4 acertos + 1 ou nenhum trevo', 'faixa': 6, 'ganhadores': 677, 'valorPremio': 127.57}, {'descricao': '3 acertos + 2 trevos', 'faixa': 7, 'ganhadores': 905, 'valorPremio': 50}, {'descricao': '3 acertos + 1 trevo', 'faixa': 8, 'ganhadores': 7734, 'valorPremio': 24}, {'descricao': '2 acertos + 2 trevos', 'faixa': 9, 'ganhadores': 7023, 'valorPremio': 12}, {'descricao': '2 acertos + 1 trevo', 'faixa': 10, 'ganhadores': 60838, 'valorPremio': 6}]",,,1.0,187.0,05/10/2024,[],5147022.0,0.0,0.0,13218314.32,14000000.0
